Domain,Area,Item,Year,Area harvested,Flag,Flag Description,Yield,Production
Crops and livestock products,United States of America,Pears,1997,27060.0,A,Official figure,348337.0,942600.0
Crops and livestock products,United States of America,Pears,1998,26780.0,A,Official figure,328590.0,879965.0
Crops and livestock products,United States of America,Pears,1999,26760.0,A,Official figure,344264.0,921251.0
Crops and livestock products,United States of America,Pears,2000,26730.0,A,Official figure,322147.0,861100.0
Crops and livestock products,United States of America,Pears,2001,26325.0,A,Official figure,353881.0,931593.0
Crops and livestock products,United States of America,Pears,2002,25946.0,A,Official figure,311184.0,807399.0
Crops and livestock products,United States of America,Pears,2003,25961.0,A,Official figure,324456.0,842321.0
Crops and livestock products,United States of America,Pears,2004,25556.0,A,Official figure,311739.0,796680.0
Crops and livestock products,United States of America,Pears,2005,24504.0,A,Official figure,304807.0,746900.0
Crops and livestock products,United States of America,Pears,2006,24220.0,A,Official figure,315017.0,762970.0
Crops and livestock products,United States of America,Pears,2007,23731.0,A,Official figure,336766.0,799180.0
Crops and livestock products,United States of America,Pears,2008,23723.0,A,Official figure,332635.0,789110.0
Crops and livestock products,United States of America,Pears,2009,23067.0,A,Official figure,376450.0,868357.0
Crops and livestock products,United States of America,Pears,2010,22662.0,A,Official figure,325693.0,738085.0
Crops and livestock products,United States of America,Pears,2011,22015.0,A,Official figure,397950.0,876087.0
Crops and livestock products,United States of America,Pears,2012,20275.0,A,Official figure,384011.0,778583.0
Crops and livestock products,United States of America,Pears,2013,20072.0,A,Official figure,396419.0,795692.0
Crops and livestock products,United States of America,Pears,2014,19951.0,A,Official figure,378134.0,754415.0
Crops and livestock products,United States of America,Pears,2015,19805.0,A,Official figure,375837.0,744345.0
Crops and livestock products,United States of America,Pears,2016,18656.0,A,Official figure,365599.0,682061.0
Crops and livestock products,United States of America,Pears,2017,18700.0,A,Official figure,357754.0,669000.0
Crops and livestock products,United States of America,Pears,2018,18740.0,A,Official figure,389936.0,730740.0
Crops and livestock products,United States of America,Pears,2019,18009.0,A,Official figure,360183.0,648637.28
Crops and livestock products,United States of America,Pears,2020,17564.0,A,Official figure,338824.0,595110.0
Crops and livestock products,United States of America,Pears,2021,16795.0,A,Official figure,352450.0,591940.0
Crops and livestock products,United States of America,Pears,2022,16430.0,A,Official figure,355587.0,584230.0
Crops and livestock products,United States of America,"Peas, dry",1982,96000.0,A,Official figure,16860.0,161860.0
Crops and livestock products,United States of America,"Peas, dry",1983,86900.0,A,Official figure,20506.0,178200.0
Crops and livestock products,United States of America,"Peas, dry",1984,94300.0,A,Official figure,15880.0,149750.0
Crops and livestock products,United States of America,"Peas, dry",1985,74700.0,A,Official figure,17481.0,130580.0
Crops and livestock products,United States of America,"Peas, dry",1986,85200.0,A,Official figure,24014.0,204600.0
Crops and livestock products,United States of America,"Peas, dry",1987,78500.0,A,Official figure,26497.0,208000.0
Crops and livestock products,United States of America,"Peas, dry",1988,72440.0,A,Official figure,31419.0,227600.0
Crops and livestock products,United States of America,"Peas, dry",1989,74550.0,A,Official figure,32193.0,240000.0
Crops and livestock products,United States of America,"Peas, dry",1990,69000.0,A,Official figure,22464.0,155000.0
Crops and livestock products,United States of America,"Peas, dry",1991,75680.0,A,Official figure,28673.0,217000.0
Crops and livestock products,United States of America,"Peas, dry",1992,66250.0,A,Official figure,21706.0,143800.0
Crops and livestock products,United States of America,"Peas, dry",1993,62930.0,A,Official figure,30971.0,194900.0
Crops and livestock products,United States of America,"Peas, dry",1994,53660.0,A,Official figure,25867.0,138800.0
Crops and livestock products,United States of America,"Peas, dry",1995,81630.0,A,Official figure,32963.0,269080.0
Crops and livestock products,United States of America,"Peas, dry",1996,85870.0,A,Official figure,17547.0,150680.0
Crops and livestock products,United States of America,"Peas, dry",1997,115020.0,A,Official figure,26082.0,300000.0
Crops and livestock products,United States of America,"Peas, dry",1998,128080.0,A,Official figure,23770.0,304450.0
Crops and livestock products,United States of America,"Peas, dry",1999,104410.0,A,Official figure,23855.0,249070.0
Crops and livestock products,United States of America,"Peas, dry",2000,71225.0,A,Official figure,22124.0,157578.0
Crops and livestock products,United States of America,"Peas, dry",2001,77822.0,A,Official figure,21933.0,170687.0
Crops and livestock products,United States of America,"Peas, dry",2002,115539.0,A,Official figure,18558.0,214413.0
Crops and livestock products,United States of America,"Peas, dry",2003,132941.0,A,Official figure,17749.0,235959.0
Crops and livestock products,United States of America,"Peas, dry",2004,205502.0,A,Official figure,25204.0,517957.0
Crops and livestock products,United States of America,"Peas, dry",2005,309952.0,A,Official figure,20492.0,635165.0
Crops and livestock products,United States of America,"Peas, dry",2006,357786.0,A,Official figure,16738.0,598880.0
Crops and livestock products,United States of America,"Peas, dry",2007,328325.0,A,Official figure,22501.0,738766.0
Crops and livestock products,United States of America,"Peas, dry",2008,342894.0,A,Official figure,16231.0,556560.0
Crops and livestock products,United States of America,"Peas, dry",2009,339090.0,A,Official figure,22924.0,777320.0
Crops and livestock products,United States of America,"Peas, dry",2010,287900.0,A,Official figure,22405.0,645050.0
Crops and livestock products,United States of America,"Peas, dry",2011,138726.0,A,Official figure,18392.0,255146.0
Crops and livestock products,United States of America,"Peas, dry",2012,251510.0,A,Official figure,19842.0,499042.0
Crops and livestock products,United States of America,"Peas, dry",2013,322540.0,A,Official figure,21967.0,708510.0
Crops and livestock products,United States of America,"Peas, dry",2014,364020.0,A,Official figure,21376.0,778140.0
Crops and livestock products,United States of America,"Peas, dry",2015,438430.0,A,Official figure,18915.0,829303.0
Crops and livestock products,United States of America,"Peas, dry",2016,538560.0,A,Official figure,23382.0,1259260.0
Crops and livestock products,United States of America,"Peas, dry",2017,425530.0,A,Official figure,15131.0,643880.0
Crops and livestock products,United States of America,"Peas, dry",2018,326950.0,A,Official figure,22099.0,722530.0
Crops and livestock products,United States of America,"Peas, dry",2019,425730.0,A,Official figure,23809.0,1013600.0
Crops and livestock products,United States of America,"Peas, dry",2020,392550.0,A,Official figure,24992.0,981080.0
Crops and livestock products,United States of America,"Peas, dry",2021,342370.0,A,Official figure,11441.0,391720.0
Crops and livestock products,United States of America,"Peas, dry",2022,348840.0,A,Official figure,19624.0,684560.0
Crops and livestock products,United States of America,"Peas, green",1980,130173.0,A,Official figure,84349.0,1098000.0
Crops and livestock products,United States of America,"Peas, green",1981,118611.0,A,Official figure,87007.0,1032000.0
Crops and livestock products,United States of America,"Peas, green",1982,122957.0,A,Official figure,91541.0,1125560.0
Crops and livestock products,United States of America,"Peas, green",1983,124968.0,A,Official figure,77300.0,966000.0
Crops and livestock products,United States of America,"Peas, green",1984,133738.0,A,Official figure,83970.0,1123000.0
Crops and livestock products,United States of America,"Peas, green",1985,143106.0,A,Official figure,91541.0,1310000.0
Crops and livestock products,United States of America,"Peas, green",1986,110250.0,A,Official figure,85261.0,940000.0
Crops and livestock products,United States of America,"Peas, green",1987,117480.0,A,Official figure,84866.0,997000.0
Crops and livestock products,United States of America,"Peas, green",1988,114900.0,A,Official figure,61793.0,710000.0
Crops and livestock products,United States of America,"Peas, green",1989,128080.0,A,Official figure,89397.0,1145000.0
Crops and livestock products,United States of America,"Peas, green",1990,138040.0,A,Official figure,86786.0,1198000.0
Crops and livestock products,United States of America,"Peas, green",1991,134680.0,A,Official figure,82715.0,1114000.0
Crops and livestock products,United States of America,"Peas, green",1992,134690.0,A,Official figure,95850.0,1291000.0
Crops and livestock products,United States of America,"Peas, green",1993,92510.0,A,Official figure,86077.0,796300.0
Crops and livestock products,United States of America,"Peas, green",1994,117120.0,A,Official figure,94604.0,1108000.0
Crops and livestock products,United States of America,"Peas, green",1995,123030.0,A,Official figure,90360.0,1111700.0
Crops and livestock products,United States of America,"Peas, green",1996,101090.0,A,Official figure,93679.0,947000.0
Crops and livestock products,United States of America,"Peas, green",1997,109750.0,A,Official figure,99226.0,1089000.0
Crops and livestock products,United States of America,"Peas, green",1998,110840.0,A,Official figure,98971.0,1097000.0
Crops and livestock products,United States of America,"Peas, green",1999,109930.0,A,Official figure,95231.0,1046875.0
Crops and livestock products,United States of America,"Peas, green",2000,112200.0,A,Official figure,107141.0,1202125.0
Crops and livestock products,United States of America,"Peas, green",2001,85450.0,A,Official figure,103569.0,885000.0
Crops and livestock products,United States of America,"Peas, green",2002,85880.0,A,Official figure,92393.0,793475.0
Crops and livestock products,United States of America,"Peas, green",2003,93930.0,A,Official figure,112919.0,1060650.0
Crops and livestock products,United States of America,"Peas, green",2004,83730.0,A,Official figure,107688.0,901675.0
Crops and livestock products,United States of America,"Peas, green",2005,85590.0,A,Official figure,100383.0,859175.0
Crops and livestock products,United States of America,"Peas, green",2006,80940.0,A,Official figure,114841.0,929525.0
Crops and livestock products,United States of America,"Peas, green",2007,81750.0,A,Official figure,120939.0,988675.0
Crops and livestock products,United States of America,"Peas, green",2008,84860.0,A,Official figure,44021.0,373560.0
